Smiles,endpoint
CCCC(N1C(O)CCC1)C(c2ccccc2)O,1
CCCC(N1C(O)CCC1)C(c2ccccc2)=O,1
CCCC(N1C(O)CCC1)C(c2ccc(Cl)cc2)O,1
CC(=CCc1c(O)cc2c(C(=O)CC(c3ccc(O)cc3)O2)c1)C,1
O=C(NO)C=Cc1cc(S(Nc2ccccc2)(=O)=O)ccc1,1
CC(c1oc2c(C(=O)c(c3C2O)cccc3)c1)=O,1
CC(COc1ccc(c2n(c3nc2)nc(NC(c4cc(F)ccc4)C)cc3)cc1)O,1
CC1C(N(c2c3c([nH]cc3)ncn2)C)CN(C(CO)=O)CC1,1
CC1(Oc2c(c3c(CC(c4c(O)cc(O)cc4)CO3)cc2)C=C1)C,1
COc1c(O)c(c2cc1O)C(=O)C=C(c3ccccc3)O2,1
COc1ccc(S(Nc2c(Nc3ccc(O)cc3)nccc2)(=O)=O)cc1,1
CC(=CCCC(=CCc1c(O)ccc(C(C(=O)c(c2O3)ccc(O)c2)=C3)c1)C)C,1
Cc1oc(C(NC(C(N(C)C(=O)C(O)=C2C(NCc3ccc(F)cc3)=O)=N2)(C)C)=O)nn1,1
O=C(N1Cc(c(N2CC1)c3C(C4C2)CCC4)ccc3)O,1
CNC(c1nccc(Oc2cc(F)c(NC(Nc3cc(C(F)(F)F)c(Cl)cc3)=O)cc2)c1)=O,1
CC(c1cc(C(C#N)(C)C)cc(CN2N=CN(C3C(O)C(O)C(O)C(C(O)=O)O3)C2)c1)(C#N)C,1
CC(c1cc2c(c(c3[nH]2)cc(Cl)cc3)cc1)C(O)=O,1
CC1OC(=O)c(c2C1)c(O)c(C(O)=O)cc2Cl,1
COc1c(O)ccc(CC2C(Cc3cc(OC)c(OC)cc3)COC2=O)c1,1
COc1c(O)ccc(CC(C(Cc2cc(OC)c(OC)cc2)CO)C(O)=O)c1,1
CC(c1cc(Oc2ccccc2)ccc1)C(O)=O,1
CCN(CCCc1ccc(O)cc1)CCCc2ccccc2,1
NC1C(C12)CN(c3c(F)cc4c(N(c5c(F)cc(F)cc5)C=C(C(O)=O)C4=O)n3)C2,1
Oc1ccc(C=Cc2c3c(OC(c4ccc(O)cc4)C3c5cc(O)cc(O)c5)cc(O)c2)cc1,1
CC(=CCc1c(O)ccc(C=CC(O)=O)c1)C,1
O=C1NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CC1,1
CN(C(C1C(O)CCCC1)c2cc(O)ccc2)C,1
CC(C1C(C)(C2CC1)CCC(C23)C(C)(C4CC3)CCC(O)C4)O,1
CN1C(C)(C)C(=O)N(CC(C(C(N2CCCCC2)=O)CC3CCCC3)C(NO)=O)C1=O,1
Oc1cc(O)c(C(N(c2c(c3ccc2)cccc3)C(=S)N4)=N4)cc1,1
CN(CC1C(c2cc(O)ccc2)(O)CCCC1)C,1
Oc1c(OCC2OCCNC2)cccc1,1
Cc1cc(CC(O)=O)n(C)c1C(c2ccc(Cl)cc2)=O,1
CC1OC(=O)c(c2C=CCCCC(=O)CCC1)c(O)cc(O)c2,1
Nc1scc(CC(Nc2ccc(CCN(CC(c3ccccc3)O)O)cc2)=O)n1,1
CCC(C(CN(C)C)C)c1cc(O)ccc1,1
CC1(Oc2c(c(O)c(C(C(=O)c(c3O4)ccc(O)c3)=C4)cc2)C=C1)C,1
O=C(N1CC(C2C1)c(c3Oc(c24)cccc4)cc(Cl)cc3)O,1
C[N+](CCCN1c(c2Sc(c13)cccc3)cc(Cl)cc2)([O-])C,1
O=C1OC(COc2c(O)cccc2)CNC1,1
Cc1cc(C(CO)(C)C)c(O)c(C(C)(C)C)c1,1
CCCCN1C(=O)c(c(c2ccc3)c3C1=O)ccc2c4ccc(O)cc4,1
O=C1N(c2ncnc(N3CCOCC3)c2)NC=C1n4nncc4,1
C=C1C(CCC(C(=O)OC2)=C2)C(C)(C3CC1)CCC(O)C3(CO)C,1
